811700974985285632	alzheimer	1
902689411091107845	alzheimer	1
905483692918931457	alzheimer	1
811662617819291648	alzheimer	2
811753459875725312	alzheimer	1
811747876980326400	alzheimer	2
905490926369419264	alzheimer	2
902673496244985857	alzheimer	1
813229612415287304	alzheimer	0
902670760551972864	alzheimer	1
811745461019246592	alzheimer	2
811742073707724800	alzheimer	1
811670286638514176	alzheimer	1
902661422169063424	alzheimer	1
905473756021346304	alzheimer	1
905465184310919170	alzheimer	1
813237362180419584	alzheimer	2
903010480767340544	alzheimer	2
813181543434883076	alzheimer	1
813182453594681349	alzheimer	1
902659423956557825	alzheimer	1
905455488086761472	alzheimer	2
813225382837125120	alzheimer	1
811737492256911360	alzheimer	1
902687925737062401	alzheimer	1
811686746870214660	alzheimer	2
811731004595392512	alzheimer	1
811715405072908289	alzheimer	1
811772696103108608	alzheimer	1
811664753793769472	alzheimer	1
905464545371537409	alzheimer	1
811705391511990272	alzheimer	2
811689180103344128	alzheimer	1
902685089443799040	alzheimer	1
811692588214255616	alzheimer	0
813238755008139264	alzheimer	1
811685805018189824	alzheimer	1
905486201020448775	alzheimer	2
902664040014598144	alzheimer	1
811675958830829568	alzheimer	1
902678761069469697	alzheimer	1
905536916317233152	alzheimer	1
813211777622306817	alzheimer	1
902659880850305024	alzheimer	1
905519093561872384	alzheimer	1
813215316943732736	alzheimer	1
903013042358706177	alzheimer	1
811760988173246464	alzheimer	2
903002354110300160	alzheimer	2
902652063410262036	alzheimer	1
813184590668038144	alzheimer	1
902684029941571584	alzheimer	1
811660677328896000	alzheimer	1
811736105183801344	alzheimer	1
811682874873282565	alzheimer	1
811735327077441537	alzheimer	1
902666862923628544	alzheimer	2
902667681857495040	alzheimer	1
905477066346430466	alzheimer	1
813196904553062400	alzheimer	1
905485579407818754	alzheimer	1
902668240383426562	alzheimer	2
902690380063416321	alzheimer	1
905542743518314496	alzheimer	2
902649668005273600	alzheimer	1
905506257318096899	alzheimer	1
902690166820798464	alzheimer	1
813170678744698880	alzheimer	2
902675086938951681	alzheimer	1
811722202450051072	alzheimer	1
905530268794191874	alzheimer	1
902674332144607232	alzheimer	1
813162512397045760	alzheimer	1
811697346962591744	alzheimer	1
905506178997899266	alzheimer	1
811715101845843968	alzheimer	1
813192311630860288	alzheimer	2
905541981023195136	alzheimer	1
902656864378343426	alzheimer	1
811745995885146112	alzheimer	1
905527858784817152	alzheimer	1
905478343113400320	alzheimer	1
905478280421269504	alzheimer	1
813194197528231936	alzheimer	2
902688592983711744	alzheimer	1
811698764180258817	alzheimer	1
813235284359921664	alzheimer	2
811677635679952896	alzheimer	1
902661584681656324	alzheimer	2
813225072244785152	alzheimer	1
811720579535409152	alzheimer	1
811661110629855232	alzheimer	2
811680323373297664	alzheimer	1
811685579066900480	alzheimer	2
905542391117090817	alzheimer	1
902653905133293570	alzheimer	1
903015107176742912	alzheimer	1
902670189472489472	alzheimer	1
811673679784476672	alzheimer	1
902664875071201281	alzheimer	1
813162129331261440	alzheimer	2
902668452552359936	alzheimer	1
811690201366020096	alzheimer	1
813216714640998400	alzheimer	2
902676650223161345	alzheimer	1
811688409706078208	alzheimer	2
813198680345833472	alzheimer	1
811773070897725441	alzheimer	2
811705241154547712	alzheimer	1
813244396267151361	alzheimer	1
811717374017605632	alzheimer	1
902655394404814848	alzheimer	1
811722381559480321	alzheimer	1
905478053522010112	alzheimer	1
905538369547112449	alzheimer	1
811667390693982208	alzheimer	1
813178193779851265	alzheimer	1
902662977886842880	alzheimer	1
902650931979980807	alzheimer	1
902681320190386176	alzheimer	1
811709005462650880	alzheimer	1
813178461149917184	alzheimer	1
813199042805018628	alzheimer	1
811728747372093441	alzheimer	1
811674613738569728	alzheimer	1
811695514106417153	alzheimer	1
905539899499188225	alzheimer	1
813201151214485505	alzheimer	2
811739340372144129	alzheimer	1
813175574457761792	alzheimer	1
811690441150238720	alzheimer	1
811757654276083712	alzheimer	1
905543769667366914	alzheimer	1
902690254884298752	alzheimer	1
811666371847323648	alzheimer	1
813226208515137536	alzheimer	1
811684717925978112	alzheimer	1
811676495034851328	alzheimer	1
905496265135415296	alzheimer	1
813218153232826368	alzheimer	1
905480975924285442	alzheimer	2
905539862392123393	alzheimer	1
813221805284474880	alzheimer	2
811748142806945792	alzheimer	1
813227120759545856	alzheimer	0
905537835004039168	alzheimer	1
811678171166744576	alzheimer	1
905483896166514690	alzheimer	2
903017316761440261	alzheimer	1
811767807440523264	alzheimer	1
811685911473876993	alzheimer	2
902651278777618443	alzheimer	1
811713522811932672	alzheimer	1
903004690128015366	alzheimer	1
811755102369353728	alzheimer	1
811674614032191488	alzheimer	2
811743605496934400	alzheimer	1
905487020969136128	alzheimer	1
902649787455037440	alzheimer	1
902686229409538051	alzheimer	1
813207232431194112	alzheimer	2
813232452810506240	alzheimer	2
811706008380665856	alzheimer	1
811724645338595328	alzheimer	2
905497346217316353	alzheimer	2
811675688096989185	alzheimer	1
905457132836978688	alzheimer	2
811722374907330560	alzheimer	1
811686736363393025	alzheimer	1
902649841737768960	alzheimer	1
811753615274766336	alzheimer	1
811678884966043649	alzheimer	1
902657400368504832	alzheimer	1
813166318882951168	alzheimer	2
902685312538705920	alzheimer	1
811725012751237121	alzheimer	1
902649275078905857	alzheimer	1
902660269515706370	alzheimer	1
905517154929397763	alzheimer	1
905528541818875904	alzheimer	1
811673422044557313	alzheimer	1
811667757305466880	alzheimer	1
811742229802926080	alzheimer	2
905499086647943168	alzheimer	1
905538433308913665	alzheimer	2
811673460099387393	alzheimer	1
811708075296100353	alzheimer	1
811713922810179584	alzheimer	1
813204250113310721	alzheimer	2
902673057575260162	alzheimer	1
811678394798788608	alzheimer	1
813233214806429696	alzheimer	2
903005481555423233	alzheimer	1
811686853807980545	alzheimer	1
813208833124401156	alzheimer	1
902680789493710848	alzheimer	1
905537043664654337	alzheimer	1
902681197746298880	alzheimer	1
905483234431033344	alzheimer	1
905462698015682560	alzheimer	2
905467129834721280	alzheimer	1
811690403707625473	alzheimer	1
811768266582462464	alzheimer	1
811690343880097793	alzheimer	1
905481812054593536	alzheimer	1
811768302141775872	alzheimer	1
811738070815019008	alzheimer	1
811711104091127808	alzheimer	1
902682799806701568	alzheimer	1
902647222269030404	alzheimer	1
811745441154928640	alzheimer	2
903015715409727497	alzheimer	1
811759787104960512	alzheimer	1
902661212520845312	alzheimer	1
811727958809395202	alzheimer	1
902676747241574401	alzheimer	1
811719432607268866	alzheimer	1
902648102942904321	alzheimer	1
905484108989681665	alzheimer	1
905479654798221314	alzheimer	1
902657518584946689	alzheimer	1
813184049955164161	alzheimer	2
902653370967756805	alzheimer	1
813208997402738692	alzheimer	1
903019739848507392	alzheimer	1
902660487900307456	alzheimer	1
811688838112415746	alzheimer	0
905506247310319616	alzheimer	1
902674252725239808	alzheimer	1
905524000746602497	alzheimer	1
811661225599741952	alzheimer	1
903019252772474905	alzheimer	1
811754276498214913	alzheimer	1
811664124837064704	alzheimer	1
811671960572887043	alzheimer	2
813161303493709824	alzheimer	2
813207051174297600	alzheimer	1
905442841824026624	alzheimer	1
811722737773400064	alzheimer	0
811718525031022592	alzheimer	1
905488963921698817	alzheimer	2
905452365037408256	alzheimer	1
811682878488715265	alzheimer	2
811685259943223297	alzheimer	1
811702437836967936	alzheimer	1
905455675983241217	alzheimer	1
811724737332318209	alzheimer	1
811696307823751168	alzheimer	1
811672249518456833	alzheimer	1
905489872915501056	alzheimer	1
811671394392150016	alzheimer	3
903023481599746049	alzheimer	1
811726952176451585	alzheimer	2
811689580449579008	alzheimer	1
811744671235969024	alzheimer	1
813170386259079168	alzheimer	2
905476983387299842	alzheimer	1
811748135336865792	alzheimer	1
811724009624797185	alzheimer	1
811760741023944704	alzheimer	1
905457588619186176	alzheimer	1
902667816901513219	alzheimer	1
811694366867628032	alzheimer	1
905504639503749120	alzheimer	1
811737547110027265	alzheimer	0
813175612168957952	alzheimer	1
811699233350791168	alzheimer	2
811662853719674886	alzheimer	1
902667098618462209	alzheimer	1
811739567418003456	alzheimer	2
813186200441880576	alzheimer	1
811664593063809024	alzheimer	2
813230536319713280	alzheimer	2
811674091199623168	alzheimer	1
811668072868278273	alzheimer	1
811767856954298368	alzheimer	1
811712129996820480	alzheimer	1
811725224324530177	alzheimer	1
811718299264262144	alzheimer	1
813216491831070720	alzheimer	2
811721498046111744	alzheimer	1
903018022088183808	alzheimer	1
905543817985654784	alzheimer	1
905521700988735488	alzheimer	2
902691445005570048	alzheimer	1
905504069040689152	alzheimer	2
903017567715041280	alzheimer	1
902653213144260612	alzheimer	1
811756478486806528	alzheimer	1
811729226617487360	alzheimer	2
902675053602627584	alzheimer	1
811698838536908800	alzheimer	1
905542275308060673	alzheimer	1
811676368119492609	alzheimer	1
811725499760312321	alzheimer	2
811743376638930948	alzheimer	0
902673573218664449	alzheimer	1
813191820637245440	alzheimer	2
811734784573468672	alzheimer	1
902669986119942144	alzheimer	1
905465507859587073	alzheimer	1
811723232676036608	alzheimer	1
813208628761137152	alzheimer	1
811719860162097153	alzheimer	1
811662549989072897	alzheimer	1
905456072567263232	alzheimer	1
905470005294370816	alzheimer	1
811666997373206529	alzheimer	1
902651624144949250	alzheimer	1
811713204703399936	alzheimer	1
811747504593207298	alzheimer	2
811672818240909314	alzheimer	2
902681817505046528	alzheimer	1
811715638943068161	alzheimer	1
813232557882048512	alzheimer	1
902654192459894785	alzheimer	1
903022026297937920	alzheimer	1
902667965811871747	alzheimer	1
811706597898678276	alzheimer	1
813172066878967808	alzheimer	1
813208351798624256	alzheimer	1
902656663064272896	alzheimer	1
905538450698506246	alzheimer	1
902648326629330946	alzheimer	3
811753574598381568	alzheimer	1
902684726653276160	alzheimer	1
902653318648008709	alzheimer	1
905535196136697857	alzheimer	1
813188118706876421	alzheimer	3
903009136560001025	alzheimer	1
905457540292644864	alzheimer	1
811664001847463938	alzheimer	1
811720328695189508	alzheimer	1
903009186430291987	alzheimer	1
902647537068331010	alzheimer	2
811674888394145792	alzheimer	1
811755358066712576	alzheimer	1
811762248649703424	alzheimer	1
811694373557719040	alzheimer	1
902649159496454144	alzheimer	1
811718129676124160	alzheimer	1
902663039387926529	alzheimer	1
902675074750201857	alzheimer	1
813234417485414405	alzheimer	1
813169246964424705	alzheimer	2
811770550431449088	alzheimer	2
811726861319311360	alzheimer	1
811758961665970176	alzheimer	1
905459093590216704	alzheimer	1
811686538249502720	alzheimer	0
902691598462541826	alzheimer	1
811765879163731968	alzheimer	2
902674713767550982	alzheimer	1
902686893644677120	alzheimer	1
902683031550533633	alzheimer	1
813216564602281984	alzheimer	1
811660825802981376	alzheimer	2
811679465684221953	alzheimer	1
811679038523797504	alzheimer	1
811677264584683520	alzheimer	2
813214619154128896	alzheimer	1
811753881222856706	alzheimer	1
811768618769874944	alzheimer	1
905513136270270464	alzheimer	2
905538101950468096	alzheimer	2
902999762538041351	alzheimer	0
811685997100597248	alzheimer	1
811772250244468738	alzheimer	2
905462130194907138	alzheimer	2
811735370232696833	alzheimer	1
905463127579426817	alzheimer	1
811759182248456192	alzheimer	1
902673734892261378	alzheimer	1
811708017670582274	alzheimer	1
811768239382495233	alzheimer	2
811677983576588289	alzheimer	1
902647662931038209	alzheimer	1
905530643651715072	alzheimer	1
813172121518174210	alzheimer	1
813201149519986689	alzheimer	2
813169927259557888	alzheimer	1
905470136244551681	alzheimer	1
811676657769730048	alzheimer	1
902674985956892677	alzheimer	1
905444250049015809	alzheimer	1
902666256381304833	alzheimer	1
902665202424041473	alzheimer	1
811693158463655937	alzheimer	1
811760179591069696	alzheimer	2
902666827720949762	alzheimer	1
905532559383257091	alzheimer	0
811686906341703680	alzheimer	1
905484706346549249	alzheimer	1
905481707658334208	alzheimer	1
811670344855646208	alzheimer	2
813221066101366784	alzheimer	1
811699905127325697	alzheimer	1
813171940768751617	alzheimer	2
813171444653944832	alzheimer	1
811724588543541248	alzheimer	1
811688344979697666	alzheimer	1
902660057229352960	alzheimer	1
811740055077163008	alzheimer	1
813240032160952321	alzheimer	1
902649352555864064	alzheimer	1
905528287992143872	alzheimer	1
811736075991392256	alzheimer	1
905499045828988928	alzheimer	1
811757297592631296	alzheimer	0
811694563840536576	alzheimer	1
811713054291402752	alzheimer	1
811673231530819584	alzheimer	1
813193880246087680	alzheimer	2
811709676890898432	alzheimer	0
811715721222766592	alzheimer	1
811770884486733824	alzheimer	2
905505596237127680	alzheimer	1
811702712777572353	alzheimer	1
811753807617073152	alzheimer	1
902677080566939649	alzheimer	1
902649371036192768	alzheimer	2
811693172946505728	alzheimer	1
811717261807357952	alzheimer	1
813173482657873920	alzheimer	1
811694222956892160	alzheimer	2
902674801558421504	alzheimer	1
811665354967646215	alzheimer	1
902663089354670081	alzheimer	1
905465431728807936	alzheimer	1
811735466579890178	alzheimer	1
905521178349064192	alzheimer	1
811688510126178305	alzheimer	1
902673319517925376	alzheimer	1
811733091786035201	alzheimer	1
811773277089701888	alzheimer	2
811669093631803393	alzheimer	1
902674728812412929	alzheimer	1
902658543580532738	alzheimer	1
811682992078852100	alzheimer	1
811667637612724225	alzheimer	1
811772213707870208	alzheimer	2
905543894808461312	alzheimer	1
905538807432454146	alzheimer	1
905461072026624000	alzheimer	1
905541817659256837	alzheimer	1
811665246486040576	alzheimer	1
902669490562805761	alzheimer	1
902652112034709504	alzheimer	2
811665804404125696	alzheimer	1
905496987524583429	alzheimer	1
905480223788904448	alzheimer	1
811741999137112065	alzheimer	1
811678930813984768	alzheimer	1
902648342915584000	alzheimer	1
905477278762721280	alzheimer	1
905454069694812161	alzheimer	1
811671986271383552	alzheimer	1
813170898496798720	alzheimer	1
905451812773351424	alzheimer	1
811703554884898817	alzheimer	1
902684303540326400	alzheimer	1
905503895866273796	alzheimer	2
905441737346338816	alzheimer	1
903002172669009921	alzheimer	1
811684573587394560	alzheimer	1
905488455228039168	alzheimer	1
811762028322942977	alzheimer	1
905541188245012480	alzheimer	1
905482473319960576	alzheimer	1
905448253268692992	alzheimer	1
902682284071034881	alzheimer	1
811764084148301824	alzheimer	1
811697079789781009	alzheimer	2
813196909926031364	alzheimer	1
905481978216054785	alzheimer	1
813190623947845633	alzheimer	2
905450213283913729	alzheimer	1
811736546546171905	alzheimer	1
905459359878078464	alzheimer	1
902665287014670336	alzheimer	1
902649301993754633	alzheimer	1
905530115471396864	alzheimer	1
811763500041334784	alzheimer	2
905515451001831424	alzheimer	1
813162106711396353	alzheimer	2
811684026134118400	alzheimer	2
902654479815892992	alzheimer	1
811692724424306688	alzheimer	1
811699674209861634	alzheimer	1
905502110023905282	alzheimer	1
811694302640435201	alzheimer	1
813177512436133888	alzheimer	1
902682635293663234	alzheimer	1
902659582119493632	alzheimer	1
811675750344564736	alzheimer	2
811699525962334208	alzheimer	0
905468751000338432	alzheimer	1
905528653848735745	alzheimer	1
905521753731903488	alzheimer	1
811661966016057344	alzheimer	1
903015625274118144	alzheimer	1
813186473256222721	alzheimer	1
905470199356416000	alzheimer	2
811717738129399808	alzheimer	1
811664274187841536	alzheimer	1
811749345015889920	alzheimer	2
811704154481627136	alzheimer	1
811731292605861894	alzheimer	1
905506188003028992	alzheimer	1
811747671883087872	alzheimer	2
811709083296350208	alzheimer	1
811761204741844994	alzheimer	1
902668551185727488	alzheimer	1
811686938444906497	alzheimer	1
905522492957188096	alzheimer	1
811697793840644096	alzheimer	2
902647230095663104	alzheimer	1
811662867468525568	alzheimer	2
811764345801703424	alzheimer	1
811724578015866880	alzheimer	1
811724832677072896	alzheimer	1
813188316065628161	alzheimer	1
905455694425423872	alzheimer	1
811726176213487617	alzheimer	1
902671056099532800	alzheimer	1
813201434439221248	alzheimer	2
811738285039087618	alzheimer	1
902652176568373248	alzheimer	1
811683407046594560	alzheimer	2
902648308551823360	alzheimer	1
905486007671382016	alzheimer	1
905504964092588034	alzheimer	1
902677452996186112	alzheimer	1
813175322426376192	alzheimer	1
811710167230214145	alzheimer	1
902677006294294528	alzheimer	1
811771119384612864	alzheimer	2
902682531488821248	alzheimer	1
811734466670579712	alzheimer	1
811728848949755904	alzheimer	1
811688453175906304	alzheimer	2
902674860370825217	alzheimer	1
902685128647819264	alzheimer	1
811754106440318976	alzheimer	1
811762264466485248	alzheimer	1
811670086696259584	alzheimer	1
811720786482524160	alzheimer	1
811666568220393472	alzheimer	1
905529595281252352	alzheimer	1
905465495499010048	alzheimer	1
902660982413152256	alzheimer	1
811706665506586624	alzheimer	1
905462515966111744	alzheimer	1
902668762830254081	alzheimer	1
902692190434070529	alzheimer	1
811747953543094273	alzheimer	1
811762492322021376	alzheimer	1
813185054998495232	alzheimer	1
905520066208428032	alzheimer	1
811678268394831872	alzheimer	2
905471127912292353	alzheimer	1
811670906871357440	alzheimer	1
902669006531911680	alzheimer	1
905488812112961537	alzheimer	2
811667503831130112	alzheimer	2
902655404659937281	alzheimer	1
903009736831807488	alzheimer	1
811746587449982977	alzheimer	1
811759479087919104	alzheimer	1
902666003972186113	alzheimer	1
813232249558667266	alzheimer	1
811749367832903680	alzheimer	1
813213937801916417	alzheimer	1
811705313925726208	alzheimer	1
813185127870267392	alzheimer	1
811699075355709441	alzheimer	1
905449404961882113	alzheimer	1
905497134740504582	alzheimer	1
813192107703803904	alzheimer	1
811752568380596224	alzheimer	1
903006695802245123	alzheimer	1
905455729087320065	alzheimer	1
811669087520780289	alzheimer	1
811699341551403009	alzheimer	3
902659260265332736	alzheimer	1
811732223577772033	alzheimer	1
902692237020205056	alzheimer	2
902691312415248384	alzheimer	2
811724450492203008	alzheimer	2
902648202582790155	alzheimer	1
811672320695791616	alzheimer	3
811767039102746624	alzheimer	1
905535262184402946	alzheimer	1
813231913825513472	alzheimer	1
813224747601395712	alzheimer	1
902672883532664832	alzheimer	2
905480313341706240	alzheimer	2
905493474832551936	alzheimer	2
902683675472666625	alzheimer	1
811773240494407680	alzheimer	2
811706619910242304	alzheimer	1
902681323944505344	alzheimer	1
902660242252730370	alzheimer	1
902656503303225344	alzheimer	1
811668867659497472	alzheimer	1
902684604255145984	alzheimer	1
813216753996144640	alzheimer	2
903001409674780673	alzheimer	1
811701057176932352	alzheimer	2
811716416034537472	alzheimer	1
902663452715614209	alzheimer	1
813172684335017985	alzheimer	1
902647219735711745	alzheimer	1
811677658622885893	alzheimer	1
902648149554204674	alzheimer	1
905506315396636673	alzheimer	1
811753235514097664	alzheimer	1
905483341515943938	alzheimer	1
811741555342082048	alzheimer	1
905462622815789057	alzheimer	1
902681375798697989	alzheimer	1
905521037227450368	alzheimer	1
811706008007507968	alzheimer	1
905497763198140416	alzheimer	0
903022162113593344	alzheimer	1
902682213904461825	alzheimer	1
902660905481240576	alzheimer	2
811662632432369664	alzheimer	1
811767787056152577	alzheimer	2
902651834850058240	alzheimer	1
902676019324358662	alzheimer	1
903015611676151810	alzheimer	1
905493895559204865	alzheimer	1
905521848108056581	alzheimer	1
902690457322491904	alzheimer	1
811672600925638656	alzheimer	1
811661324040204288	alzheimer	1
902664468672458752	alzheimer	1
902668650435403776	alzheimer	1
811764168978206724	alzheimer	2
813223027722878976	alzheimer	1
905465629746102272	alzheimer	1
903010713337135104	alzheimer	1
902648471378907136	alzheimer	1
813165199247155200	alzheimer	2
811742907929600000	alzheimer	1
902667878813618180	alzheimer	2
903014413808144386	alzheimer	1
905517797274525696	alzheimer	1
811705789769510913	alzheimer	2
902668473226035200	alzheimer	1
902685334231703552	alzheimer	1
905537624911294464	alzheimer	1
902676561211613184	alzheimer	1
811708816425242624	alzheimer	2
